   51179.000000000000       -1.1617863998159175E-004  -3.9528234974518858E-005  -9.2151811309272210E-009
   51180.000000000000       -1.1561765341394292E-004  -3.9476893102535462E-005  -9.2227589753689356E-009
   51181.000000000000       -1.1508757459665988E-004  -3.9319648911677147E-005  -9.2234702919166243E-009
   51182.000000000000       -1.1463187040849052E-004  -3.9086373105652275E-005  -9.2184789234730422E-009
   51183.000000000000       -1.1427071736590610E-004  -3.8821573473291308E-005  -9.2100540954793555E-009
   51184.000000000000       -1.1400056141334690E-004  -3.8569313606318095E-005  -9.2007645863683251E-009
   51185.000000000000       -1.1380080972770150E-004  -3.8362838471099500E-005  -9.1928667804953977E-009
   51186.000000000000       -1.1364249926106907E-004  -3.8220639075592247E-005  -9.1879593302817235E-009
   51187.000000000000       -1.1349539427677087E-004  -3.8147193754972474E-005  -9.1868571035798728E-009
   51188.000000000000       -1.1333244597259387E-004  -3.8135772039117931E-005  -9.1896219092525976E-009
   51189.000000000000       -1.1313212493435835E-004  -3.8171473474258536E-005  -9.1956969938453787E-009
   51190.000000000000       -1.1287960562188272E-004  -3.8233767373890619E-005  -9.2040897063170540E-009
   51191.000000000000       -1.1256760005909049E-004  -3.8298582881475106E-005  -9.2135462061715333E-009
   51192.000000000000       -1.1219721429093592E-004  -3.8340417096924357E-005  -9.2226857867613978E-009
   51193.000000000000       -1.1177870891706883E-004  -3.8335033861213026E-005  -9.2301066043021877E-009
   51194.000000000000       -1.1133157174479206E-004  -3.8263093509178227E-005  -9.2345105757872050E-009
   51195.000000000000       -1.1088302263035775E-004  -3.8114495774995725E-005  -9.2348943412744720E-009
   51196.000000000000       -1.1046418949102075E-004  -3.7892462181671613E-005  -9.2308071573063199E-009
   51197.000000000000       -1.1010388694797634E-004  -3.7615715533959088E-005  -9.2226053391209769E-009
   51198.000000000000       -1.0982111704256011E-004  -3.7317026605911188E-005  -9.2115808505794214E-009
   51199.000000000000       -1.0961855660352134E-004  -3.7037313974026233E-005  -9.1998495766699297E-009
   51200.000000000000       -1.0947959854869192E-004  -3.6816197169238857E-005  -9.1899561609660227E-009
   51201.000000000000       -1.0937058941784615E-004  -3.6681533005688817E-005  -9.1842555833846051E-009
   51202.000000000000       -1.0924817900701186E-004  -3.6641121425542259E-005  -9.1842285320128887E-009
   51203.000000000000       -1.0907003535823691E-004  -3.6679211486252961E-005  -9.1899468262768326E-009
   51204.000000000000       -1.0880618512336106E-004  -3.6759119400298186E-005  -9.1999014354224394E-009
   51205.000000000000       -1.0844794233403748E-004  -3.6831780231743153E-005  -9.2113208540290175E-009
   51206.000000000000       -1.0801159752873915E-004  -3.6848536456247097E-005  -9.2209410241325143E-009
   51207.000000000000       -1.0753496554179951E-004  -3.6774814753104567E-005  -9.2259851066750245E-009
   51208.000000000000       -1.0706701471808998E-004  -3.6600127470065436E-005  -9.2249820400752918E-009
   51209.000000000000       -1.0665377224038563E-004  -3.6340409961689705E-005  -9.2181072077920791E-009
   51210.000000000000       -1.0632578014758578E-004  -3.6031698067306075E-005  -9.2069578297460409E-009
   51211.000000000000       -1.0609174908736131E-004  -3.5718117950769241E-005  -9.1939314531320945E-009
   51212.000000000000       -1.0593982352687846E-004  -3.5439459897275018E-005  -9.1815006871658995E-009
   51213.000000000000       -1.0584426367889936E-004  -3.5222782962928198E-005  -9.1716344727977274E-009
   51214.000000000000       -1.0577371601230715E-004  -3.5079558946873345E-005  -9.1654850870047680E-009
   51215.000000000000       -1.0569804139746780E-004  -3.5007139293546348E-005  -9.1633389507726814E-009
   51216.000000000000       -1.0559254278090060E-004  -3.4992290241571838E-005  -9.1647603414276992E-009
   51217.000000000000       -1.0543990600124704E-004  -3.5014967982597276E-005  -9.1688299516495657E-009
   51218.000000000000       -1.0523077141852579E-004  -3.5051439859240028E-005  -9.1743806000120277E-009
   51219.000000000000       -1.0496382626249060E-004  -3.5076687471504543E-005  -9.1801626800040427E-009
   51220.000000000000       -1.0464592844485246E-004  -3.5066553371437011E-005  -9.1849284306398051E-009
   51221.000000000000       -1.0429224210419582E-004  -3.5000249958757377E-005  -9.1874833320485289E-009
   51222.000000000000       -1.0392584973373057E-004  -3.4863675316304127E-005  -9.1867852181783585E-009
   51223.000000000000       -1.0357590384883765E-004  -3.4653494567989266E-005  -9.1821521394105153E-009
   51224.000000000000       -1.0327329618300939E-004  -3.4381049060864348E-005  -9.1735597317595684E-009
   51225.000000000000       -1.0304350177796879E-004  -3.4074043815444707E-005  -9.1619005466561788E-009
   51226.000000000000       -1.0289794197558366E-004  -3.3773510239453672E-005  -9.1490170068137599E-009
   51227.000000000000       -1.0282721862166267E-004  -3.3524795602059649E-005  -9.1373736776794520E-009
   51228.000000000000       -1.0280027417454586E-004  -3.3364359286724146E-005  -9.1294014117505431E-009
   51229.000000000000       -1.0277157823739453E-004  -3.3307314931901973E-005  -9.1267372086601213E-009
   51230.000000000000       -1.0269443403018627E-004  -3.3341396723800504E-005  -9.1296708265703555E-009
   51231.000000000000       -1.0253514807412290E-004  -3.3430224670280037E-005  -9.1370225229750506E-009
   51232.000000000000       -1.0228258519498323E-004  -3.3524262372396656E-005  -9.1464781027756044E-009
   51233.000000000000       -1.0195030797062486E-004  -3.3574894705021653E-005  -9.1552359014947028E-009
   51234.000000000000       -1.0157170980330194E-004  -3.3546932031377925E-005  -9.1607515571928263E-009
   51235.000000000000       -1.0119049497235909E-004  -3.3426421439370884E-005  -9.1613756103057497E-009
   51236.000000000000       -1.0084948821585282E-004  -3.3222429460274507E-005  -9.1567248249474402E-009
   51237.000000000000       -1.0058067773053526E-004  -3.2963015742215429E-005  -9.1477026800038035E-009
   51238.000000000000       -1.0039884123587124E-004  -3.2686972026415296E-005  -9.1361822266604762E-009
   51239.000000000000       -1.0030004058648846E-004  -3.2433882607490619E-005  -9.1244615624074331E-009
   51240.000000000000       -1.0026480067366652E-004  -3.2235347815900659E-005  -9.1146670085449649E-009
   51241.000000000000       -1.0026435906256766E-004  -3.2109548227860455E-005  -9.1082834653923338E-009
   51242.000000000000       -1.0026766297227763E-004  -3.2059875426516244E-005  -9.1059289322014740E-009
   51243.000000000000       -1.0024714268506312E-004  -3.2076868039463004E-005  -9.1073909379797139E-009
   51244.000000000000       -1.0018231763470890E-004  -3.2141926981476947E-005  -9.1118523664655273E-009
   51245.000000000000       -1.0006130665415239E-004  -3.2231348614864173E-005  -9.1181842641470791E-009
   51246.000000000000       -9.9880919884632116E-005  -3.2319771471110194E-005  -9.1251876364217211E-009
   51247.000000000000       -9.9646127115509526E-005  -3.2382836494844491E-005  -9.1317215115026008E-009
   51248.000000000000       -9.9369424225444449E-005  -3.2399398764861280E-005  -9.1367328414201347E-009
   51249.000000000000       -9.9070174218223288E-005  -3.2353818833127950E-005  -9.1392667821921206E-009
   51250.000000000000       -9.8773528828123596E-005  -3.2238763480970060E-005  -9.1385552123806906E-009
   51251.000000000000       -9.8508091098813361E-005  -3.2058551593922031E-005  -9.1342397776592327E-009
   51252.000000000000       -9.8301305850182941E-005  -3.1832208313273711E-005  -9.1266847711176373E-009
   51253.000000000000       -9.8172158156189691E-005  -3.1594172619826971E-005  -9.1172152610981712E-009
   51254.000000000000       -9.8122505830295042E-005  -3.1389869683645907E-005  -9.1080537678960982E-009
   51255.000000000000       -9.8130901109351020E-005  -3.1264486059950499E-005  -9.1018065079909243E-009
   51256.000000000000       -9.8154124650502305E-005  -3.1247150786947965E-005  -9.1005934185728990E-009
   51257.000000000000       -9.8139100213169973E-005  -3.1337577177888330E-005  -9.1052049594411892E-009
   51258.000000000000       -9.8041417865410180E-005  -3.1503384468095537E-005  -9.1147510758480029E-009
   51259.000000000000       -9.7841354001247573E-005  -3.1690889826144669E-005  -9.1269984154786858E-009
   51260.000000000000       -9.7549424789348117E-005  -3.1843874786556690E-005  -9.1391688465178873E-009
   51261.000000000000       -9.7200277229145610E-005  -3.1920898344166118E-005  -9.1487701257279103E-009
   51262.000000000000       -9.6839885821532255E-005  -3.1904628757426215E-005  -9.1541632212347267E-009
   51263.000000000000       -9.6512347887289993E-005  -3.1802278852634544E-005  -9.1548094896779891E-009
   51264.000000000000       -9.6250240459505235E-005  -3.1639853551368867E-005  -9.1512594838830197E-009
   51265.000000000000       -9.6069706840367248E-005  -3.1453622513494595E-005  -9.1449442423113659E-009
   51266.000000000000       -9.5969788369112291E-005  -3.1281419335045536E-005  -9.1378119025501384E-009
   51267.000000000000       -9.5934959397095968E-005  -3.1155322069520978E-005  -9.1318704544530999E-009
   51268.000000000000       -9.5939770207927714E-005  -3.1096570159018775E-005  -9.1287388850912156E-009
   51269.000000000000       -9.5954471814177500E-005  -3.1113160919030148E-005  -9.1293284500703516E-009
   51270.000000000000       -9.5950476488594323E-005  -3.1200098191799492E-005  -9.1337390356385411E-009
   51271.000000000000       -9.5904714978627771E-005  -3.1341747758271803E-005  -9.1413755079424736E-009
   51272.000000000000       -9.5802356511678715E-005  -3.1515444682926270E-005  -9.1512082725502882E-009
   51273.000000000000       -9.5637823676263106E-005  -3.1695431543585054E-005  -9.1620574212874448E-009
   51274.000000000000       -9.5414481632694656E-005  -3.1856385134671565E-005  -9.1727933367946537E-009
   51275.000000000000       -9.5143587646462436E-005  -3.1976242916719143E-005  -9.1824146599733776E-009
   51276.000000000000       -9.4842919579945270E-005  -3.2038483821745539E-005  -9.1900456062449419E-009
   51277.000000000000       -9.4535199772771854E-005  -3.2034173152294700E-005  -9.1949439642377289E-009
   51278.000000000000       -9.4246126965938894E-005  -3.1964057663159709E-005  -9.1966098366516575E-009
   51279.000000000000       -9.4001422073499086E-005  -3.1840746755446521E-005  -9.1950249848553953E-009
   51280.000000000000       -9.3822094206497553E-005  -3.1690238406466813E-005  -9.1909436769965833E-009
   51281.000000000000       -9.3717724251869195E-005  -3.1550975825140711E-005  -9.1860511524908105E-009
   51282.000000000000       -9.3679132510021356E-005  -3.1468035082382363E-005  -9.1827731678174620E-009
   51283.000000000000       -9.3674112050201364E-005  -3.1480988455449608E-005  -9.1836180610817349E-009
   51284.000000000000       -9.3651519598250861E-005  -3.1607709904967341E-005  -9.1901993219476152E-009
   51285.000000000000       -9.3556573880620105E-005  -3.1831969642042508E-005  -9.2024196487276862E-009
   51286.000000000000       -9.3352475572495145E-005  -3.2104522909984467E-005  -9.2183732144057624E-009
   51287.000000000000       -9.3036402435467961E-005  -3.2360395141932455E-005  -9.2351051465497379E-009
   51288.000000000000       -9.2640003805676932E-005  -3.2543503530872098E-005  -9.2497542102192237E-009
   51289.000000000000       -9.2215167113764596E-005  -3.2624877398700689E-005  -9.2604121412325569E-009
   51290.000000000000       -9.1814790059887926E-005  -3.2606954215196366E-005  -9.2664057962753682E-009
   51291.000000000000       -9.1478228435360506E-005  -3.2516261939984004E-005  -9.2681559068326880E-009
   51292.000000000000       -9.1225046255049170E-005  -3.2391464002357081E-005  -9.2668773914333207E-009
   51293.000000000000       -9.1055542380817737E-005  -3.2272387256608967E-005  -9.2642522730387201E-009
   51294.000000000000       -9.0954928128823820E-005  -3.2192387745974115E-005  -9.2620904433467253E-009
   51295.000000000000       -9.0898693369292086E-005  -3.2174092127266401E-005  -9.2619848962142067E-009
   51296.000000000000       -9.0857892570639769E-005  -3.2227705250651154E-005  -9.2650131211098211E-009
   51297.000000000000       -9.0803870784725716E-005  -3.2351185077515802E-005  -9.2715638195577643E-009
   51298.000000000000       -9.0712188721979973E-005  -3.2531851794066803E-005  -9.2813399512404124E-009
   51299.000000000000       -9.0565553650207682E-005  -3.2749060169478728E-005  -9.2935220151562883E-009
   51300.000000000000       -9.0355603568565866E-005  -3.2977575190014243E-005  -9.3070160557373276E-009
   51301.000000000000       -9.0083428687555829E-005  -3.3191247773369585E-005  -9.3206876285751537E-009
   51302.000000000000       -8.9758900038369222E-005  -3.3366488892319354E-005  -9.3335061241064079E-009
   51303.000000000000       -8.9399127822160939E-005  -3.3485176356443834E-005  -9.3445894423349748E-009
   51304.000000000000       -8.9026357960698461E-005  -3.3536940546949066E-005  -9.3532073699152221E-009
   51305.000000000000       -8.8665429721944395E-005  -3.3520882582456145E-005  -9.3588264707175290E-009
   51306.000000000000       -8.8340807454972308E-005  -3.3446750816161323E-005  -9.3612527698223632E-009
   51307.000000000000       -8.8072994469327057E-005  -3.3335530463098088E-005  -9.3608613726549168E-009
   51308.000000000000       -8.7873957334258745E-005  -3.3218896293259636E-005  -9.3588074967658755E-009
   51309.000000000000       -8.7741698514738170E-005  -3.3136158238265958E-005  -9.3570413529269254E-009
   51310.000000000000       -8.7655457736313141E-005  -3.3127089321695632E-005  -9.3579637687401930E-009
   51311.000000000000       -8.7574696762826484E-005  -3.3220103037783177E-005  -9.3636877809993471E-009
   51312.000000000000       -8.7446008599182472E-005  -3.3418319191592730E-005  -9.3751156578497927E-009
   51313.000000000000       -8.7219847523558122E-005  -3.3690712315735690E-005  -9.3913155369142724E-009
   51314.000000000000       -8.6871816259685293E-005  -3.3977239301433470E-005  -9.4097038007135751E-009
   51315.000000000000       -8.6416169315689514E-005  -3.4209946522164287E-005  -9.4270719242326072E-009
   51316.000000000000       -8.5901424858056318E-005  -3.4339740895151624E-005  -9.4408477438463902E-009
   51317.000000000000       -8.5390246752183702E-005  -3.4353131157151330E-005  -9.4498388847736085E-009
   51318.000000000000       -8.4936408831237501E-005  -3.4271198869172599E-005  -9.4542256808648745E-009
   51319.000000000000       -8.4570731164232199E-005  -3.4135756856292304E-005  -9.4551258376044046E-009
   51320.000000000000       -8.4298896479690244E-005  -3.3993070779459101E-005  -9.4541252932050587E-009
   51321.000000000000       -8.4106976402325661E-005  -3.3882175201962122E-005  -9.4529228607559666E-009
   51322.000000000000       -8.3969335122977934E-005  -3.3829281192626412E-005  -9.4530570130761277E-009
   51323.000000000000       -8.3855674404065215E-005  -3.3846665568423367E-005  -9.4556758951538893E-009
   51324.000000000000       -8.3736223593566120E-005  -3.3933900129045399E-005  -9.4613691736164074E-009
   51325.000000000000       -8.3585323953022523E-005  -3.4080017115294783E-005  -9.4701101281170768E-009
   51326.000000000000       -8.3383904385980355E-005  -3.4266067982015525E-005  -9.4813319137920379E-009
   51327.000000000000       -8.3121140039899388E-005  -3.4467946147102370E-005  -9.4941064970659835E-009
   51328.000000000000       -8.2795376542970126E-005  -3.4659474453195883E-005  -9.5073564509678334E-009
   51329.000000000000       -8.2414201166786111E-005  -3.4815753603205749E-005  -9.5200306806475852E-009
   51330.000000000000       -8.1993458131626683E-005  -3.4916530129204243E-005  -9.5312060020650984E-009
   51331.000000000000       -8.1555206773150510E-005  -3.4949140507498174E-005  -9.5401265892330867E-009
   51332.000000000000       -8.1124832030527935E-005  -3.4910692854378962E-005  -9.5462381689186022E-009
   51333.000000000000       -8.0727519830619700E-005  -3.4809268527560429E-005  -9.5492755482220987E-009
   51334.000000000000       -8.0384327769940185E-005  -3.4663911818379817E-005  -9.5494167166430531E-009
   51335.000000000000       -8.0108129306805998E-005  -3.4503231496663762E-005  -9.5474530138182869E-009
   51336.000000000000       -7.9899672359771729E-005  -3.4362366824498166E-005  -9.5448649668126639E-009
   51337.000000000000       -7.9744270272705123E-005  -3.4277717949852547E-005  -9.5436678336706707E-009
   51338.000000000000       -7.9610511147427097E-005  -3.4278894187859661E-005  -9.5459449927416958E-009
   51339.000000000000       -7.9453275653138891E-005  -3.4378503026503056E-005  -9.5531313560504102E-009
   51340.000000000000       -7.9223325168779147E-005  -3.4562718725197608E-005  -9.5653020076934202E-009
   51341.000000000000       -7.8883413784778235E-005  -3.4788285561871560E-005  -9.5808694790808055E-009
   51342.000000000000       -7.8425565782946449E-005  -3.4991882274332874E-005  -9.5970165957264923E-009
   51343.000000000000       -7.7879290418328198E-005  -3.5111884414324839E-005  -9.6107713251537459E-009
   51344.000000000000       -7.7302965665161576E-005  -3.5112623089226982E-005  -9.6201305327649646E-009
   51345.000000000000       -7.6761526820371350E-005  -3.4996995473246012E-005  -9.6245916969280637E-009
   51346.000000000000       -7.6303381700953604E-005  -3.4800920274402492E-005  -9.6249531909595215E-009
   51347.000000000000       -7.5948417306903333E-005  -3.4575691898497534E-005  -9.6227456531681699E-009
   51348.000000000000       -7.5689389119329247E-005  -3.4369833404863386E-005  -9.6197002540181910E-009
   51349.000000000000       -7.5501080656763015E-005  -3.4217997156934566E-005  -9.6173980197894265E-009
   51350.000000000000       -7.5350573641857135E-005  -3.4137685790036814E-005  -9.6170545206781341E-009
